date_time,time,low,high,open,close,volume,day
2017-09-13 00:00:00,1505224800,304.72,306.64,305.42,304.95,6593.91081728,2
2017-09-13 01:00:00,1505228400,302.61,305.47,304.96,303.81,8098.00662617,2
2017-09-13 02:00:00,1505232000,301.56,305.95,303.81,304.51,6922.51346565,2
2017-09-13 03:00:00,1505235600,297.12,304.51,304.51,297.26,9655.93335448,2
2017-09-13 04:00:00,1505239200,286.0,297.37,297.26,288.82,44405.05958958,2
2017-09-13 05:00:00,1505242800,287.69,295.71,288.81,295.11,14526.05027646,2
2017-09-13 06:00:00,1505246400,290.46,295.11,295.11,294.86,6631.95102755,2
2017-09-13 07:00:00,1505250000,294.08,298.0,294.86,297.06,5696.79422594,2
2017-09-13 08:00:00,1505253600,294.31,297.69,297.1,296.9,3763.97330401,2
2017-09-13 09:00:00,1505257200,292.05,296.9,296.9,294.5,5438.19171421,2
2017-09-13 10:00:00,1505260800,290.0,294.5,294.5,293.65,6018.48979326,2
2017-09-13 11:00:00,1505264400,290.4,294.0,293.65,291.15,3325.68056998,2
2017-09-13 12:00:00,1505268000,281.01,291.11,291.11,281.41,18090.69456189,2
2017-09-13 13:00:00,1505271600,275.0,286.87,281.41,276.47,37666.92943066,2
2017-09-13 14:00:00,1505275200,270.01,282.66,276.47,282.66,25958.53726736,2
2017-09-13 15:00:00,1505278800,276.47,283.99,282.63,280.0,10817.6559083,2
2017-09-13 16:00:00,1505282400,278.8,286.5,280.0,284.56,6239.51799282,2
2017-09-13 17:00:00,1505286000,277.01,285.38,284.57,279.91,5386.15309954,2
2017-09-13 18:00:00,1505289600,275.25,279.97,279.91,277.74,3922.17101959,2
2017-09-13 19:00:00,1505293200,275.0,279.98,277.75,275.17,3297.79972717,2
2017-09-13 20:00:00,1505296800,270.0,275.55,275.17,270.0,9283.3396289,2
2017-09-13 21:00:00,1505300400,261.63,270.61,270.0,262.35,23923.07127336,2
2017-09-13 22:00:00,1505304000,256.41,271.29,262.32,269.0,26916.4358142,2
2017-09-13 23:00:00,1505307600,265.92,274.55,269.34,268.5,14177.12155183,2
2017-09-14 00:00:00,1505311200,260.0,268.97,268.51,262.83,21298.46301582,3
2017-09-14 01:00:00,1505314800,261.97,270.0,262.84,267.79,15777.79121406,3
2017-09-14 02:00:00,1505318400,265.51,274.88,267.79,274.88,13358.48540867,3
2017-09-14 03:00:00,1505322000,271.5,277.5,274.87,274.21,22654.84323554,3
2017-09-14 04:00:00,1505325600,269.0,275.0,274.22,270.99,11306.54412858,3
2017-09-14 05:00:00,1505329200,266.23,270.99,270.99,267.79,11102.76926221,3
2017-09-14 06:00:00,1505332800,267.13,271.99,267.75,271.5,7658.68621044,3
2017-09-14 07:00:00,1505336400,270.53,272.76,271.5,272.46,4256.11826993,3
2017-09-14 08:00:00,1505340000,272.1,282.74,272.47,278.99,20992.37847203,3
2017-09-14 09:00:00,1505343600,275.33,280.44,279.0,275.71,6647.59054477,3
2017-09-14 10:00:00,1505347200,275.43,280.75,275.71,279.58,6090.64709309,3
2017-09-14 11:00:00,1505350800,278.13,280.33,279.59,280.33,3151.3123279,3
2017-09-14 12:00:00,1505354400,275.1,280.45,280.33,275.78,8156.94984662,3
2017-09-14 13:00:00,1505358000,270.11,276.0,275.78,270.39,10800.33192999,3
2017-09-14 14:00:00,1505361600,266.4,272.64,270.54,269.99,6711.20889644,3
2017-09-14 15:00:00,1505365200,268.33,272.57,269.99,268.51,3802.18506803,3
2017-09-14 16:00:00,1505368800,266.5,269.49,268.51,269.04,4893.27582819,3
2017-09-14 17:00:00,1505372400,269.04,274.5,269.04,272.36,5543.81117334,3
2017-09-14 18:00:00,1505376000,267.51,273.46,272.36,270.82,3895.63849279,3
2017-09-14 19:00:00,1505379600,267.02,271.22,270.82,267.02,2423.65152973,3
2017-09-14 20:00:00,1505383200,260.15,268.05,267.03,261.63,11424.07657312,3
2017-09-14 21:00:00,1505386800,250.0,262.7,261.63,250.6,31710.71285146,3
2017-09-14 22:00:00,1505390400,234.07,253.86,250.5,234.07,53490.06583556,3
2017-09-14 23:00:00,1505394000,231.1,249.98,234.81,246.24,67521.62953126,3
2017-09-15 00:00:00,1505397600,237.64,251.0,246.23,247.0,37783.29140618,4
2017-09-15 01:00:00,1505401200,240.04,247.79,247.0,243.02,18941.73202191,4
2017-09-15 02:00:00,1505404800,232.0,244.48,243.22,235.61,37409.2194213,4
2017-09-15 03:00:00,1505408400,225.15,235.61,235.61,226.54,44266.02354771,4
2017-09-15 04:00:00,1505412000,221.3,240.0,226.53,236.21,47000.75735175,4
2017-09-15 05:00:00,1505415600,233.01,245.5,236.2,235.01,37923.12746418,4
2017-09-15 06:00:00,1505419200,233.3,241.12,235.01,238.36,12854.89737186,4
2017-09-15 07:00:00,1505422800,230.32,238.59,238.37,232.01,17955.24604598,4
2017-09-15 08:00:00,1505426400,230.0,236.45,232.12,230.59,13778.50287666,4
2017-09-15 09:00:00,1505430000,222.34,230.89,230.59,223.85,30111.78440954,4
2017-09-15 10:00:00,1505433600,222.51,236.88,223.85,232.92,34566.48146697,4
2017-09-15 11:00:00,1505437200,232.93,239.5,232.93,236.67,22619.44210144,4
2017-09-15 12:00:00,1505440800,235.01,243.98,236.67,236.52,29323.39642532,4
2017-09-15 13:00:00,1505444400,232.18,238.91,236.53,237.0,12827.8490308,4
2017-09-15 14:00:00,1505448000,230.0,237.99,236.98,231.96,13045.0270462,4
2017-09-15 15:00:00,1505451600,227.13,233.14,231.97,232.87,11640.8676251,4
2017-09-15 16:00:00,1505455200,221.0,234.62,232.87,221.01,22526.61924629,4
2017-09-15 17:00:00,1505458800,215.32,224.0,221.01,220.16,21681.01162841,4
2017-09-15 18:00:00,1505462400,215.51,224.45,220.1,220.93,10237.15350273,4
2017-09-15 19:00:00,1505466000,210.41,223.43,220.93,210.78,17000.52022124,4
2017-09-15 20:00:00,1505469600,206.02,215.0,210.79,208.14,21060.98054046,4
2017-09-15 21:00:00,1505473200,202.25,210.12,208.14,205.39,31492.68236753,4
2017-09-15 22:00:00,1505476800,203.46,235.99,205.39,229.42,66733.49731449,4
2017-09-15 23:00:00,1505480400,221.27,234.95,229.42,234.3,33223.50926484,4
2017-09-16 00:00:00,1505484000,234.3,267.64,234.3,257.18,76608.8392603,5
2017-09-16 01:00:00,1505487600,247.92,270.0,257.89,266.59,58358.14755836,5
2017-09-16 02:00:00,1505491200,244.3,267.64,266.61,248.98,52783.38150522,5
2017-09-16 03:00:00,1505494800,240.14,249.65,248.98,249.0,27482.30636569,5
2017-09-16 04:00:00,1505498400,244.42,257.19,249.0,248.31,26704.92784448,5
2017-09-16 05:00:00,1505502000,248.3,265.78,248.3,258.0,28603.61680317,5
2017-09-16 06:00:00,1505505600,255.0,263.0,258.1,259.89,16520.17671603,5
2017-09-16 07:00:00,1505509200,259.88,267.01,259.89,265.74,15050.23801342,5
2017-09-16 08:00:00,1505512800,259.0,266.38,265.74,263.24,10001.70106162,5
2017-09-16 09:00:00,1505516400,257.0,263.01,263.01,260.88,7623.00659049,5
2017-09-16 10:00:00,1505520000,258.28,266.59,260.87,261.77,8131.74302625,5
2017-09-16 11:00:00,1505523600,261.0,264.0,261.77,264.0,5555.6931995,5
2017-09-16 12:00:00,1505527200,260.06,268.22,264.0,261.18,9878.33703762,5
2017-09-16 13:00:00,1505530800,261.18,264.28,261.18,264.05,2758.54042419,5
2017-09-16 14:00:00,1505534400,264.0,266.78,264.04,266.76,4861.69302073,5
2017-09-16 15:00:00,1505538000,266.48,278.0,266.76,272.99,19102.63305806,5
2017-09-16 16:00:00,1505541600,265.49,273.99,272.99,268.02,10585.74534235,5
2017-09-16 17:00:00,1505545200,267.91,274.96,268.02,274.07,5348.32336471,5
2017-09-16 18:00:00,1505548800,272.02,277.42,274.33,276.24,6187.67891657,5
2017-09-16 19:00:00,1505552400,268.2,277.0,276.12,269.52,5753.42720577,5
2017-09-16 20:00:00,1505556000,253.34,269.44,269.44,254.75,22345.86346483,5
2017-09-16 21:00:00,1505559600,254.75,268.0,254.76,264.01,8462.52116795,5
2017-09-16 22:00:00,1505563200,256.34,264.86,264.01,257.72,5701.89772819,5
2017-09-16 23:00:00,1505566800,255.0,261.31,257.72,259.65,6063.82262448,5
2017-09-17 00:00:00,1505570400,254.07,259.69,259.65,254.24,4977.50263841,6
2017-09-17 01:00:00,1505574000,247.1,257.29,254.24,248.91,17652.47531569,6
2017-09-17 02:00:00,1505577600,248.01,253.81,249.0,250.99,10145.3438747,6
2017-09-17 03:00:00,1505581200,250.0,254.7,250.52,253.0,6546.83565734,6
2017-09-17 04:00:00,1505584800,252.99,259.0,253.0,258.1,14231.97109784,6
2017-09-17 05:00:00,1505588400,253.5,258.68,258.1,255.0,5930.80194818,6
2017-09-17 06:00:00,1505592000,253.5,256.0,255.0,255.0,3461.36243843,6
2017-09-17 07:00:00,1505595600,250.43,256.96,255.0,255.66,6256.09647748,6
2017-09-17 08:00:00,1505599200,255.05,257.5,255.66,256.33,2058.85680619,6
2017-09-17 09:00:00,1505602800,253.47,257.44,256.33,255.84,2276.09531239,6
2017-09-17 10:00:00,1505606400,253.01,255.87,255.85,254.01,2944.14670785,6
2017-09-17 11:00:00,1505610000,250.51,254.11,254.01,251.91,5510.76255104,6
2017-09-17 12:00:00,1505613600,249.24,252.12,251.92,252.01,4168.462818,6
2017-09-17 13:00:00,1505617200,250.0,252.03,252.01,250.79,2224.69065225,6
2017-09-17 14:00:00,1505620800,246.47,250.8,250.79,249.09,5990.95102748,6
2017-09-17 15:00:00,1505624400,247.11,249.71,249.09,247.81,2150.81775909,6
2017-09-17 16:00:00,1505628000,245.0,247.81,247.81,245.01,4526.94704292,6
2017-09-17 17:00:00,1505631600,242.24,245.65,245.01,242.24,4587.5715971,6
2017-09-17 18:00:00,1505635200,240.15,244.45,242.24,243.47,4367.8204203,6
2017-09-17 19:00:00,1505638800,242.31,249.59,243.65,248.49,4039.6774604,6
2017-09-17 20:00:00,1505642400,246.23,249.89,248.99,247.31,3316.65235834,6
2017-09-17 21:00:00,1505646000,245.02,247.64,247.31,246.86,2113.52230436,6
2017-09-17 22:00:00,1505649600,246.06,248.26,246.77,247.74,1673.31653562,6
2017-09-17 23:00:00,1505653200,246.33,254.39,247.69,254.38,9915.75607253,6
2017-09-18 00:00:00,1505656800,252.24,256.5,254.38,254.33,4256.99709976,0
2017-09-18 01:00:00,1505660400,253.26,258.41,254.32,257.5,7876.61540474,0
2017-09-18 02:00:00,1505664000,257.27,262.0,257.49,261.0,8381.85325871,0
2017-09-18 03:00:00,1505667600,260.52,272.0,261.0,267.11,17986.78569892,0
2017-09-18 04:00:00,1505671200,262.42,269.5,267.11,265.28,7743.27011292,0
2017-09-18 05:00:00,1505674800,264.58,267.02,265.09,266.31,2438.73974077,0
2017-09-18 06:00:00,1505678400,262.12,266.37,266.31,262.78,6190.69756475,0
2017-09-18 07:00:00,1505682000,259.13,263.45,262.78,260.58,4334.97847313,0
2017-09-18 08:00:00,1505685600,260.19,264.21,260.58,262.48,5071.20963126,0
2017-09-18 09:00:00,1505689200,259.04,262.49,262.49,259.66,5702.50543146,0
2017-09-18 10:00:00,1505692800,259.65,265.42,259.66,265.32,8287.26120926,0
2017-09-18 11:00:00,1505696400,265.0,272.5,265.32,272.42,15764.78798041,0
2017-09-18 12:00:00,1505700000,271.51,286.56,272.4,282.41,37752.15131036,0
2017-09-18 13:00:00,1505703600,277.56,283.89,283.18,280.67,15632.16122607,0
2017-09-18 14:00:00,1505707200,280.67,282.77,280.67,282.77,6876.92268469,0
2017-09-18 15:00:00,1505710800,282.75,294.57,282.77,292.13,18889.24356154,0
2017-09-18 16:00:00,1505714400,286.32,294.58,292.6,294.5,17076.54239288,0
2017-09-18 17:00:00,1505718000,289.0,296.0,294.5,289.0,8482.21533601,0
2017-09-18 18:00:00,1505721600,285.82,291.8,289.0,288.3,5061.76786396,0
2017-09-18 19:00:00,1505725200,286.35,292.21,288.3,286.36,5695.54811569,0
2017-09-18 20:00:00,1505728800,285.01,291.5,286.36,289.66,4998.65132227,0
2017-09-18 21:00:00,1505732400,287.07,291.81,289.68,288.85,5372.43897324,0
2017-09-18 22:00:00,1505736000,287.75,303.0,288.85,298.64,24886.63006027,0
2017-09-18 23:00:00,1505739600,296.75,303.78,298.64,299.95,25424.00541457,0
2017-09-19 00:00:00,1505743200,289.62,299.95,299.95,290.47,18090.65301314,1
2017-09-19 01:00:00,1505746800,286.72,295.75,291.27,293.68,16530.62238272,1
2017-09-19 02:00:00,1505750400,288.95,293.52,293.52,291.5,8883.78049308,1
2017-09-19 03:00:00,1505754000,282.95,293.07,291.5,292.75,9027.06827309,1
2017-09-19 04:00:00,1505757600,292.41,294.9,292.75,293.24,7511.7371578,1
2017-09-19 05:00:00,1505761200,289.01,293.24,293.24,292.89,6849.00139119,1
2017-09-19 06:00:00,1505764800,289.24,292.89,292.89,289.26,4812.63509086,1
2017-09-19 07:00:00,1505768400,289.0,294.79,289.26,294.79,11858.70766427,1
2017-09-19 08:00:00,1505772000,293.68,297.88,294.79,294.9,10182.10109508,1
2017-09-19 09:00:00,1505775600,294.65,298.0,294.91,298.0,4213.6842803,1
2017-09-19 10:00:00,1505779200,289.39,301.0,298.0,290.76,21481.0444753,1
2017-09-19 11:00:00,1505782800,287.0,293.45,290.76,290.5,14047.86177681,1
2017-09-19 12:00:00,1505786400,287.0,291.69,290.51,291.53,8892.24246508,1
2017-09-19 13:00:00,1505790000,287.38,291.77,291.53,289.4,5311.06624635,1
2017-09-19 14:00:00,1505793600,282.89,289.42,289.4,282.89,6902.81640341,1
2017-09-19 15:00:00,1505797200,275.25,284.14,283.14,280.33,16946.0849791,1
2017-09-19 16:00:00,1505800800,280.32,289.04,280.33,286.31,13216.50017495,1
2017-09-19 17:00:00,1505804400,281.27,286.42,286.31,282.02,3088.85370704,1
2017-09-19 18:00:00,1505808000,281.43,288.0,282.02,286.28,2930.06549608,1
2017-09-19 19:00:00,1505811600,284.22,287.69,286.28,287.17,2446.08067613,1
2017-09-19 20:00:00,1505815200,287.16,290.58,287.17,290.58,4244.01910847,1
2017-09-19 21:00:00,1505818800,286.67,290.76,290.33,288.56,3048.78657743,1
2017-09-19 22:00:00,1505822400,288.25,292.99,288.42,291.45,4412.97360204,1
2017-09-19 23:00:00,1505826000,285.51,291.45,291.45,285.51,3238.12787753,1
2017-09-20 00:00:00,1505829600,285.31,289.54,287.04,287.99,5948.03237228,2
2017-09-20 01:00:00,1505833200,288.0,291.79,288.0,291.76,4609.0283453,2
2017-09-20 02:00:00,1505836800,289.82,292.08,291.77,290.57,4658.96537587,2
2017-09-20 03:00:00,1505840400,289.5,292.49,290.57,289.5,5830.63545176,2
2017-09-20 04:00:00,1505844000,288.25,290.0,289.51,289.0,5358.49547397,2
2017-09-20 05:00:00,1505847600,281.0,288.97,288.97,284.46,11634.32112004,2
2017-09-20 06:00:00,1505851200,281.0,284.47,284.46,281.81,9272.9052871,2
2017-09-20 07:00:00,1505854800,280.01,284.79,281.85,282.16,5410.85102306,2
2017-09-20 08:00:00,1505858400,280.32,283.59,282.14,283.59,4989.85500942,2
2017-09-20 09:00:00,1505862000,282.51,286.58,283.59,282.8,4986.77541357,2
2017-09-20 10:00:00,1505865600,282.76,284.17,282.94,283.18,2120.47738356,2
2017-09-20 11:00:00,1505869200,283.21,284.85,283.21,283.5,4069.71595823,2
2017-09-20 12:00:00,1505872800,283.01,285.76,283.51,283.71,5447.2371279,2
2017-09-20 13:00:00,1505876400,281.62,284.6,283.72,281.8,4142.6316233,2
2017-09-20 14:00:00,1505880000,278.04,281.8,281.8,279.96,7916.14266219,2
2017-09-20 15:00:00,1505883600,278.08,283.34,279.97,282.55,6876.59896623,2
2017-09-20 16:00:00,1505887200,280.46,287.79,282.55,286.9,9061.18963646,2
2017-09-20 17:00:00,1505890800,284.97,287.52,286.9,285.68,2744.0362499,2
2017-09-20 18:00:00,1505894400,284.44,286.34,285.68,285.57,1113.20254735,2
2017-09-20 19:00:00,1505898000,284.0,285.91,285.56,284.01,1064.26750954,2
2017-09-20 20:00:00,1505901600,283.05,284.81,284.01,284.64,1204.2654065,2
2017-09-20 21:00:00,1505905200,283.0,285.88,284.64,284.85,2469.52900127,2
2017-09-20 22:00:00,1505908800,284.29,286.95,284.85,285.52,2925.0570786,2
2017-09-20 23:00:00,1505912400,284.55,291.2,285.52,290.7,5788.23413173,2
2017-09-21 00:00:00,1505916000,288.44,293.71,290.71,291.67,9103.52461409,3
2017-09-21 01:00:00,1505919600,290.0,291.98,291.67,290.7,5463.78790594,3
2017-09-21 02:00:00,1505923200,290.0,293.53,290.7,292.66,5235.58436994,3
2017-09-21 03:00:00,1505926800,290.0,293.58,292.67,290.03,5798.9097209,3
2017-09-21 04:00:00,1505930400,288.78,291.45,290.03,290.47,5306.82908994,3
2017-09-21 05:00:00,1505934000,287.0,290.47,290.47,287.45,4909.42793455,3
2017-09-21 06:00:00,1505937600,287.08,288.0,287.45,288.0,2594.75944436,3
2017-09-21 07:00:00,1505941200,287.71,289.15,288.0,287.72,1910.676498,3
2017-09-21 08:00:00,1505944800,287.71,289.07,287.72,288.29,1570.87720346,3
2017-09-21 09:00:00,1505948400,283.05,288.56,288.28,283.55,10088.7509429,3
2017-09-21 10:00:00,1505952000,280.8,285.89,283.55,283.18,10701.98231063,3
2017-09-21 11:00:00,1505955600,280.22,284.85,282.56,281.65,5578.23889195,3
2017-09-21 12:00:00,1505959200,281.66,284.9,281.66,284.01,2326.31009133,3
2017-09-21 13:00:00,1505962800,281.0,284.01,284.01,281.0,2726.79988337,3
2017-09-21 14:00:00,1505966400,280.26,282.3,281.01,281.56,3224.7334667,3
2017-09-21 15:00:00,1505970000,281.19,283.53,281.56,282.78,2472.76426362,3
2017-09-21 16:00:00,1505973600,282.77,283.92,282.78,282.91,2138.76421534,3
2017-09-21 17:00:00,1505977200,282.87,286.5,282.92,286.4,2414.90434578,3
2017-09-21 18:00:00,1505980800,283.12,286.99,286.4,283.99,2950.65672135,3
2017-09-21 19:00:00,1505984400,282.09,284.53,283.99,282.97,1283.41417597,3
2017-09-21 20:00:00,1505988000,282.07,284.79,282.92,284.62,770.79416118,3
2017-09-21 21:00:00,1505991600,283.0,284.66,284.62,284.48,1070.08308626,3
2017-09-21 22:00:00,1505995200,281.95,284.72,284.48,284.12,2076.26142424,3
2017-09-21 23:00:00,1505998800,283.54,284.74,284.12,283.86,1187.25595039,3
2017-09-22 00:00:00,1506002400,278.0,284.26,283.97,278.02,8492.74512703,4
2017-09-22 01:00:00,1506006000,267.11,279.09,278.03,272.74,35757.38020538,4
2017-09-22 02:00:00,1506009600,262.27,273.1,272.75,267.11,24204.42226907,4
2017-09-22 03:00:00,1506013200,264.05,270.7,267.11,265.02,12705.0142634,4
2017-09-22 04:00:00,1506016800,264.26,269.0,265.02,264.66,11006.99053295,4
2017-09-22 05:00:00,1506020400,255.02,264.91,264.67,257.38,23688.1413133,4
2017-09-22 06:00:00,1506024000,252.55,264.49,257.38,264.47,23205.37438557,4
2017-09-22 07:00:00,1506027600,260.5,267.55,264.09,260.78,18364.90913839,4
2017-09-22 08:00:00,1506031200,259.0,264.8,260.97,260.2,6567.41991758,4
2017-09-22 09:00:00,1506034800,256.54,261.56,260.22,258.11,6175.77491167,4
2017-09-22 10:00:00,1506038400,257.04,263.6,258.11,261.72,7085.25222064,4
2017-09-22 11:00:00,1506042000,261.11,265.44,261.72,261.96,5151.0987169,4
2017-09-22 12:00:00,1506045600,260.16,264.56,261.96,260.16,4029.0786263,4
2017-09-22 13:00:00,1506049200,260.16,267.32,260.17,267.18,6624.43049828,4
2017-09-22 14:00:00,1506052800,265.37,270.98,267.18,270.21,10718.98946401,4
2017-09-22 15:00:00,1506056400,266.86,270.98,270.21,268.14,4321.68340303,4
2017-09-22 16:00:00,1506060000,267.32,271.97,268.2,271.51,4707.40776478,4
2017-09-22 17:00:00,1506063600,265.0,272.0,271.51,265.02,3319.12944165,4
2017-09-22 18:00:00,1506067200,262.0,265.02,265.02,263.97,2287.49286944,4
2017-09-22 19:00:00,1506070800,258.0,263.97,263.97,259.19,2897.09860242,4
2017-09-22 20:00:00,1506074400,258.16,260.97,259.19,259.3,2791.59941398,4
2017-09-22 21:00:00,1506078000,256.5,261.79,259.31,256.5,6299.24007297,4
2017-09-22 22:00:00,1506081600,255.34,261.05,256.54,260.44,3210.27765418,4
2017-09-22 23:00:00,1506085200,256.61,260.45,260.45,257.21,3589.40329435,4
2017-09-23 00:00:00,1506088800,256.96,261.07,257.21,259.01,6172.33605758,5
2017-09-23 01:00:00,1506092400,254.01,260.0,259.01,254.62,8731.99303328,5
2017-09-23 02:00:00,1506096000,254.62,259.16,254.62,258.0,4965.64038487,5
2017-09-23 03:00:00,1506099600,256.19,259.0,258.0,258.58,4837.28273985,5
2017-09-23 04:00:00,1506103200,257.32,260.0,258.59,258.61,5568.17465193,5
2017-09-23 05:00:00,1506106800,258.07,260.0,258.61,260.0,4164.47337315,5
2017-09-23 06:00:00,1506110400,259.64,264.1,260.0,262.99,7902.55712438,5
2017-09-23 07:00:00,1506114000,261.52,264.89,262.98,263.59,5439.6219591,5
2017-09-23 08:00:00,1506117600,261.91,264.41,263.6,262.11,3446.96678532,5
2017-09-23 09:00:00,1506121200,261.95,264.5,262.25,263.88,2211.82873016,5
2017-09-23 10:00:00,1506124800,260.02,263.99,263.88,262.13,3742.26159399,5
2017-09-23 11:00:00,1506128400,260.05,262.98,262.13,261.82,2853.71268066,5
2017-09-23 12:00:00,1506132000,260.6,264.89,261.83,264.6,3088.60604336,5
2017-09-23 13:00:00,1506135600,263.26,264.62,264.61,263.98,1267.25000297,5
2017-09-23 14:00:00,1506139200,263.86,268.59,263.88,268.58,3339.9225746,5
2017-09-23 15:00:00,1506142800,266.65,270.0,268.31,266.99,3710.3110576,5
2017-09-23 16:00:00,1506146400,266.99,268.73,267.0,268.36,2043.10873351,5
2017-09-23 17:00:00,1506150000,267.01,269.0,268.36,268.39,1492.98563278,5
2017-09-23 18:00:00,1506153600,268.12,272.03,268.39,270.73,3427.83775426,5
2017-09-23 19:00:00,1506157200,268.61,272.64,270.74,272.51,1095.85531052,5
2017-09-23 20:00:00,1506160800,272.5,279.82,272.51,279.75,3884.25869286,5
2017-09-23 21:00:00,1506164400,276.55,285.0,279.76,284.7,6918.06788837,5
2017-09-23 22:00:00,1506168000,279.29,285.55,284.6,279.77,5451.47810581,5
2017-09-23 23:00:00,1506171600,276.24,282.6,279.77,282.26,4480.80073942,5
2017-09-24 00:00:00,1506175200,278.36,283.95,282.27,282.87,4303.95005331,6
2017-09-24 01:00:00,1506178800,279.52,282.87,282.87,280.0,2841.00439061,6
2017-09-24 02:00:00,1506182400,279.99,283.11,280.0,283.11,3075.85690524,6
2017-09-24 03:00:00,1506186000,282.21,284.3,283.11,282.23,3142.58822984,6
2017-09-24 04:00:00,1506189600,280.78,283.92,282.23,281.05,2939.51133379,6
2017-09-24 05:00:00,1506193200,281.0,284.77,281.06,283.15,3675.03261246,6
2017-09-24 06:00:00,1506196800,283.11,284.39,283.16,283.33,2671.13817989,6
2017-09-24 07:00:00,1506200400,281.54,283.45,283.33,282.26,3456.85133756,6
2017-09-24 08:00:00,1506204000,282.26,283.39,282.26,282.46,1138.84680936,6
2017-09-24 09:00:00,1506207600,282.53,286.63,282.54,286.03,5302.66116503,6
2017-09-24 10:00:00,1506211200,284.5,287.34,286.03,284.5,4350.0148436,6
2017-09-24 11:00:00,1506214800,284.42,290.99,284.51,290.84,6945.45640414,6
2017-09-24 12:00:00,1506218400,288.56,293.75,290.85,293.64,8649.10290394,6
2017-09-24 13:00:00,1506222000,291.48,294.89,293.65,294.5,5193.86081489,6
2017-09-24 14:00:00,1506225600,280.2,294.76,294.45,284.18,19669.59490466,6
2017-09-24 15:00:00,1506229200,280.33,285.05,284.18,282.99,5613.93736235,6
2017-09-24 16:00:00,1506232800,278.53,284.16,282.99,279.4,3830.68391989,6
2017-09-24 17:00:00,1506236400,276.23,280.51,279.41,280.51,3600.80793236,6
2017-09-24 18:00:00,1506240000,280.0,281.97,280.51,280.0,1722.90757593,6
2017-09-24 19:00:00,1506243600,278.0,280.39,280.05,279.25,1133.8565294,6
2017-09-24 20:00:00,1506247200,279.11,281.44,279.17,280.23,1775.57482998,6
2017-09-24 21:00:00,1506250800,279.64,283.36,280.23,282.17,1257.00496771,6
2017-09-24 22:00:00,1506254400,281.75,284.5,282.08,284.2,1649.63452686,6
2017-09-24 23:00:00,1506258000,284.27,288.98,284.27,288.01,3585.61773001,6
2017-09-25 00:00:00,1506261600,285.78,288.01,288.01,285.9,1905.5426398,0
2017-09-25 01:00:00,1506265200,284.56,288.0,285.9,287.0,2134.3404451,0
2017-09-25 02:00:00,1506268800,285.62,288.25,287.0,286.33,1969.28392984,0
2017-09-25 03:00:00,1506272400,285.75,287.12,286.33,286.89,1296.40718053,0
2017-09-25 04:00:00,1506276000,280.53,286.89,286.89,282.89,5230.08484311,0
2017-09-25 05:00:00,1506279600,281.15,286.7,282.9,286.36,2858.42357585,0
2017-09-25 06:00:00,1506283200,283.4,286.55,286.36,284.63,2172.35193079,0
2017-09-25 07:00:00,1506286800,284.63,286.35,284.63,285.18,1511.78060351,0
2017-09-25 08:00:00,1506290400,284.33,287.86,285.18,287.44,2435.80862101,0
2017-09-25 09:00:00,1506294000,282.17,287.45,287.45,283.21,4956.59920581,0
2017-09-25 10:00:00,1506297600,283.01,284.46,283.21,283.8,1716.99956634,0
2017-09-25 11:00:00,1506301200,282.66,284.96,283.81,282.84,2047.37305142,0
2017-09-25 12:00:00,1506304800,282.83,291.87,282.84,288.73,9943.17262048,0
2017-09-25 13:00:00,1506308400,287.26,289.96,288.73,287.97,3670.59697593,0
2017-09-25 14:00:00,1506312000,287.69,291.5,287.98,290.02,4865.89156218,0
2017-09-25 15:00:00,1506315600,288.58,290.54,290.28,288.58,2220.71650025,0
2017-09-25 16:00:00,1506319200,288.05,288.99,288.59,288.89,872.51223208,0
2017-09-25 17:00:00,1506322800,288.11,289.98,288.89,289.88,1368.52460039,0
2017-09-25 18:00:00,1506326400,289.82,289.88,289.88,289.82,65.09525304,0
2017-09-25 20:00:00,1506333600,289.81,290.0,289.81,290.0,78.63885776,0
2017-09-25 21:00:00,1506337200,287.31,290.0,289.87,288.21,2039.29678209,0
2017-09-25 22:00:00,1506340800,287.32,288.86,288.21,288.6,1708.18745393,0
2017-09-25 23:00:00,1506344400,288.3,289.79,288.61,288.44,1993.02287047,0
2017-09-26 00:00:00,1506348000,288.39,296.5,288.42,295.67,17701.306684,1
2017-09-26 01:00:00,1506351600,293.41,295.68,295.49,294.26,6424.82479352,1
2017-09-26 02:00:00,1506355200,294.12,296.7,294.26,294.12,7521.52329132,1
2017-09-26 03:00:00,1506358800,291.62,294.69,294.13,292.35,4942.98137084,1
2017-09-26 04:00:00,1506362400,292.25,294.34,292.36,293.33,3134.24017957,1
2017-09-26 05:00:00,1506366000,293.0,294.85,293.26,294.77,2530.50669524,1
2017-09-26 06:00:00,1506369600,294.2,296.49,294.78,295.83,5150.67040975,1
2017-09-26 07:00:00,1506373200,295.02,296.0,295.84,296.0,2799.61332014,1
2017-09-26 08:00:00,1506376800,294.11,296.19,296.0,294.87,4318.16142015,1
2017-09-26 09:00:00,1506380400,293.72,294.87,294.87,294.41,2933.94438036,1
2017-09-26 10:00:00,1506384000,293.87,295.21,294.41,294.8,2880.20752157,1
2017-09-26 11:00:00,1506387600,294.6,295.25,294.78,295.0,1536.10184046,1
2017-09-26 12:00:00,1506391200,295.0,295.48,295.01,295.4,2155.58063415,1
2017-09-26 13:00:00,1506394800,292.38,295.41,295.41,292.39,4667.24082972,1
